title,create_time,link,content,source,funding_round
【君联资本】投资爱亿生健康！君联资本投资的爱亿生健康获千万级A轮融资！,2017年11月30日14:22,http://news.trjcn.com/detail_191059.html,"11月29日消息，根据动脉网消息，爱亿生健康近日对外宣布已完成千万级A轮融资，投资方为君联资本。
据悉，本轮融资完成之后，爱亿生健康计划在未来2-3年内，使其研发的GDS国家指南人工智能慢病管理系统覆盖1000家医疗机构、1000万慢病患者。
爱亿生健康成立于2014年，专注于智能医疗领域，其提供的国家指南智能慢病管理系统，可以辅助医生、指导患者、支持医院管理者、政府和保险机构，对慢病管理服务实施绩效运营监管，打造三医联动慢病医疗生态的智能医学引擎。

据了解，目前已有近100家医疗机构，使用GDS管理超过80万慢病患者。
据爱亿生健康创始人兼CEO金欣介绍：“GDS系统的目标，就是要实施全人群慢病防治，同时又要对重点人群进行精细化慢病管理。GDS系统在社区卫生服务中心的落地，往往能够覆盖整个区域需要管理的慢病人群。通过慢病筛查工具和综合评估报告、以及门诊慢病医生助手，实现全人群规范慢病管理。”
作为本轮融资的投资方，君联资本副总裁戚飞表示：“爱亿生健康基于多年的积累，研发了GDS系统，这种专业的工具其实在市场上并不多见，对于基层医生做慢病管理和家庭医生签约服务会有很大的帮助，未来在包括医保的控费、慢病患者的药品管理等方面都能实现更大的价值，爱亿生健康在未来还有很大的延展空间。”",投资界,A轮
【图玛深维获2亿元B轮融资】软银中国领投，辰德资本、德联资本参投,2017年12月01日17:48,http://news.trjcn.com/detail_191075.html,"12月1日消息，人工智能辅助诊断公司图玛深维宣布获得2亿元B轮融资，由软银中国领投，辰德资本、德联资本参投，此前投资方真格基金、经纬中国继续跟投。本轮融资后，图玛深维将进一步拓展产品线，加速对现有产品的CFDA、FDA、CE认证，并加大在市场营销上的投入。
此前，图玛深维曾在2016年10月获得来自真格基金、经纬中国的150万美元天使轮融资，在2017年4月获得来自险峰长青、真格基金、经纬中国的数百万美元Pre-A轮融资。

图玛深维成立于2015年4月，是一家致力于将深度学习人工智能技术引入到智能医学诊断的系统开发商，研究开发基于深度学习技术的自动化医疗诊断系统与医学数据分析系统。图玛深维拥有世界前沿的深度学习技术，在人工智能肺结节检测、全自动病灶分割、良恶性分析、影像组学提取、肺结节多周期随访等功能方面均遥遥领先同类产品。
图玛深维创始人兼CEO钟昕表示，图玛深维希望将AI技术运用到医学影像辅助诊断、病理图片分析、基因数据分析等领域，用深度学习与人工智能技术让医疗行业实现“升级”。图玛深维现已开发出的基于人工智能的医学影像分析诊断系统，目前主要集中在肺部、肝脏、以及DR影像的辅助诊断上。
目前，图玛深维已经与国际顶尖医疗影像巨头GE达成战略合作。一方面，公司将利用GE的直销分销渠道，以独立的图玛深维AI产品品牌，配合GE的CT销售和肺癌筛查解决方案，捆绑快速打入多家医院，另一方面，公司跟GE研发团队合作，在其它肿瘤、心脑血管疾病、CT与核磁影像上开发智能诊断产品。此外，图玛深维还和一脉阳光签署了合作协议，同时跟北京、上海、华东、华南等地的50家三甲医院达成科研合作协议，将在产品的医学应用、技术研究及临床试验上展开全方位合作。
德联资本合伙人贾静表示：“国内医疗行业长期以来面临医疗资源短缺且配置不均衡的问题，国家分级诊疗政策的逐渐落地，人工智能等前沿技术赋能于医学，为这一问题的解决带来契机。图玛深维以医疗影像为切入点，致力于提供降低医生工作强度、提高临床诊断精度、减少整体医疗成本的智能影像辅助诊断工具，并在此基础上不断拓展AI产品线。我们坚信，有着一流技术水平和商业化能力的图玛深维团队会在万亿级的智能医疗领域扮演重要角色。”",投资界,B轮
【慧科技获A轮融资】慧科技用大数据为房间“三恒”提供智能控制与管理,2017年12月04日14:19,http://news.trjcn.com/detail_191101.html,"12月4日消息，慧科技于近日获得了汇川技术关联平台的2700万人民币A轮融资。此轮融资后，慧科技的市场估值达1.8亿元人民币。据慧科技CEO金钟透露，该笔融资将用于产品研发、业务异地拓展、人力资源储备以及适度的品牌及产品推广。
据了解，慧科技CEO金钟曾任朗诗集团副总裁，慧科技的前身便正是金钟当时创办的朗诗内部创新平台。自2016年起，慧科技完全独立于朗诗，成为了一家创业公司。

慧科技的主要业务是分户式恒温恒湿恒氧系统服务于毛坯房或有老房改造需求的业主，可以从空气质量、温度、湿度三方面控制室内环境。不同于市场现有的新风系统、中央空调、地暖等单功能产品，慧科技提供的是一整套系统，并基于大数据提供智能的控制与管理。
目前，慧科技已累计服务项目数量达600个，样本类型从30平米-3000平米均有覆盖。通过既往案例，慧科技可以不断优化系统的运营逻辑。
金钟表示， 
消费升级的大潮，不是被政策和科技引导的结果，而是在物质生活富足之后，人们对于美好生活的向往。随着人们对居住品质的关注度越来越高，为改善室内环境提供解决方案的产品将大有可为。",投资界,A轮
【爱快完成数千万元B轮融资】爱快致力发展商用路由,2017年12月04日10:44,http://news.trjcn.com/detail_191094.html,"12月2日消息，商用路由厂商爱快近日宣布完成数千万元B轮融资，本轮融资由翊翎资本领投、蓝光引力跟投。
爱快创始人&CEO赵东方对牛透社表示，B轮融资将主要用于产品升级和新硬件研发。融资后，爱快将加快冗余资源的利用和变现，并在边缘计算方面做一些前瞻性布局。
此前，爱快曾于2015年获得过上市公司顺网科技的A轮融资。
爱快成立于2013年，隶属于全讯汇聚网络科技有限公司，是一家专注于商用智能网络产品及无线覆盖解决方案的提供商。爱快的产品拥有整套API和SDK，并提供Patch、GHOST、ISO、IMG四款固件下载产品。平台将固件产品免费开放给用户，用户可将固件安装到自有或爱快提供的硬件设备内使用。

商用路由器的性能要符合场景的需求，如何保障数千人同一时间的无线上网的稳定性，是企业级路由器在数据处理、传输距离、覆盖范围、带机量等方面需要做的技术突破。
爱快自主研发的DPI深度流控技术，可以将终端产生的流量进行识别和分类。具体可以理解为，通过DPI技术对每一个上网设备的使用情况进行识别，同时针对不同的使用环境对流量进行视频类、游戏类、下载类、办公类等9个大类的划分。",投资界,B轮
【云呼科技获数千万Pre-A轮融资】云呼科技布局第三方医学检验市场,2017年12月05日10:52,http://news.trjcn.com/detail_191105.html,"12月5日消息，第三方基层医学检验服务平台“云呼科技”宣布完成数千万元人民币Pre-A轮融资，本轮由元璟资本领投，晨兴资本跟投。云呼科技创始人陈小兵表示，本轮融资将主要用于搭建业务体系、完善产品线以及进一步拓展销售渠道。 
目前，中国整体医学检验市场规模超过2000亿元，其中第三方独立实验室市场份额占比仅为4%，而且下沉渠道较为分散，市场空间较大而且亟待整合。与此同时，国家自2015年开始推进分级诊疗制度建设，明确提出要提高城乡基层医疗卫生服务能力，同时鼓励检验科外包。
借助医改分级诊疗、健康服务产业发展的黄金时期，云呼科技布局第三方医学检验市场，云呼面向民营诊所和4、5级医院提供外包医学检验服务，使得基层医疗机构可以开展医学检验项目，同时为基层医疗机构提供专业化的冷链运输服务。
 
通过云呼科技自建的冷链物流运输系统，检验样本将以最快的速度送至实验室，样本在经过检测、分析和审核后，检测结果将上传至云呼检验服务云平台，客户可以登陆平台下载查看，平台同时提供检验报告解读及疾病诊疗建议等精准检验服务、健康管理服务和增值服务，帮助提升基层医疗机构综合诊疗能力。
据测试，通过云呼平台进行医学检验，相比于传统渠道检测至少缩短一半检验周期，同时降低医学检验成本20%。投资界获悉，目前云呼平台已经整合金域检验、艾迪康、博奥等400多家医学检验机构以及数百家上游供应商和合作伙伴，同时对接北京、浙江、福建、河南、湖南、江西、江苏等地上千家医疗机构，累计服务达数十万人次。
除了常规检测以外，云呼平台还具备生化、免疫发光、基因诊断等从低端到高端的2000余项检测项目。陈小兵表示，云呼平台将始终致力于将检测产品带到基层，向基层医疗机构赋能医学检验能力，同时降低了各医学实验室冗余的物流成本以及营销市场推广成本，使实验室可以专注于检验产品的研发和生产。
与此同时，云呼科技在今年推出“觅基因”基因检测服务平台，用户可以直接通过微信公众号、APP等下单，平台提供免费上门采血、取样、送检、报告解读、健康建议等全流程服务。
这一方面得益于云呼团队拥有长期深耕医检行业的技术服务团队和专业的互联网平台研发团队。同时，云呼科技以第三方身份自建冷链物流系统，提升了运输效率，降低运输成本，解决了制约第三方医检发展的重要因素。
本轮领投方，元璟资本合伙人田敏表示，“云呼科技通过专业化的服务能力对接医学实验室和基层医疗，系统性地降低医学实验室下沉基层的成本，进一步激活医检市场活力。”田敏表示，云呼团队均是来自临床检验和基因行业领头企业，深入了解基层医疗痛点。随着国家基层诊所政策放开，云呼有能力凭借深耕市场多年的经验助力分级诊疗，赋能基层诊所检验能力提升和产品丰富化。",投资界,Pre-A轮
【妙寻医生获天使轮融资】妙寻医生用大数据为互联网上的医生信息“正本清源”,2017年12月06日15:23,http://news.trjcn.com/detail_191117.html,"12月5日消息，妙寻医生于近日完成了数百万元天使轮融资，本轮融资由东湖众合天使投资。据悉，此次融资后，妙寻医生将进一步优化和完善产品。
妙寻医生是基于互联网大数据挖掘与人工智能技术生产出过去无法生产的数据，并通过多场景化，为用户提供高效精准寻找适合自己的医学专家的服务的公司。


目前妙寻医生平台已汇聚了全国近10000家三级医院的80万医生信息，及与之相关的1200万学术论文和500万的患者评价，可以为患者的选择提供全面，准确的参考。全新上线的妙寻医生支持患者多入口多方式查询，以满足患者不同场景的求医需求。
随着生活质量的提升，人们对健康的重视程度也越来越高，在求医过程中希望找到最适合自己的医生来确诊病情，明确诊疗方案的需求愈加强烈。妙寻医生创始人兼CEO王起表示，考虑到从互联网获取信息多存在过量、虚假、同质等问题，会通过“AI+人工”的方式验证真伪，将存疑标签从原信息中剔除，做到“正本清源”。",投资界,轮
【考拉阅读获A轮融资】考拉阅读打造首个“AI+阅读”研究院,2017年12月05日10:52,http://news.trjcn.com/detail_191106.html,"12月4日消息，考拉阅读正式宣布完成近千万美元A轮融资，由启明创投、GGV纪源资本共同投资。考拉阅读创始人赵梓淳透露，本轮融资将继续用于公司底层AI技术的累积，打造首个“人工智能+阅读”研究院「XY 
Research」，巩固核心竞争优势并逐步发力C端市场。
考拉阅读成立于2016年10月，成立初即获得伽利略资本和真格基金的数百万天使轮融资，2017年8月获得数千万人民币Pre-A轮融资，由立思辰和清科集团共同成立的清科辰光教育专项基金领投。在一年时间内，考拉阅读完成了三轮融资,并实现了分级阅读底层标准的搭建到终端产品的完整架构及落地使用。
在国外，分级阅读的思想和产品已形成成熟的体系，英文分级阅读已覆盖了美国90%的K12学校，主流的分级系统蓝思分级和Renaissance的ATOS分级测评体系的科学性和效率都已经得到了市场的认可。

在国内，由于中英文的巨大差异，中文难度分级面临着巨大的困难。例如从“句”的层面，中文的行文风格相对随意，嵌套结构比较混乱，用法也远不如英文严格，这都为句法结构分析和依存关系分析造成了极大的困难。
基于这种现状，考拉阅读开创性地通过人工智能结合语言学成功打造出全球第一套也是唯一一套量化中文分级阅读标准，ER 
fr_amework可以即时测量出任何一段中文文本的阅读难度值，在200ER-1300ER区间，数字越大，难度越高。考拉阅读的首席数据科学家Jake 
Zhao博士表示，为打造ER 
fr_amework考拉阅读团队已处理1300万字非平衡语料库，近两亿字平衡语料库，打造了全球最大的底层中文分级标准研究语料库，以专家评鉴作为基准，ER 
fr_amework已达到93%准确率，成为全球最领先的中文文本理解分级系统。
据了解，截至2017年11月，考拉阅读已经联合教育部基础教育质量监测中心和国家语委汉语智能教育中心对一到四线的三十余万中国学生开展了阅读能力信息采集，打造了最大的中国学生的阅读能力的量表和常模，可对每名学生的阅读能力进行测试，从200ER-1300ER进行量化表达。
考拉阅读的飞速发展归功于精英化的核心团队。考拉阅读CEO赵梓淳曾先后就读于美国芝加哥大学金融数学专业和哥伦比亚大学运筹学专业并担任哥伦比亚大学CU-Asia常务副主席，曾先后任职于美国高盛和奥本海默基金，CTO任易是北京大学数据挖掘方向的博士，曾在IBM中国研发中心Waston 
for Life Service和微软亚洲研究院工作，首席数据科学家Jake 
Zhao曾在Facebook从事研究工作，师从于机器学习顶尖学者、深度学习的奠基人之一Yann 
LeCun教授，CPO苏隽琪则毕业于斯坦福大学，曾经是美国Google 总部search infrastructure 
team的产品经理;首席语言学家李轩则为香港中文大学的语言学博士。
此次投资是GGV纪源资本和启明创投在继英语流利说、作业帮和学霸君等项目后再次在AI+教育赛道出手。
GGV纪源资本管理合伙人李宏玮表示，“GGV长期关注教育科技领域的投资机会，喜欢由技术驱动和产品化能力强的公司和团队，比如之前在K12领域布局的作业帮，和在天使轮就进行投资的英语口语交互AI引擎英语流利说。考拉阅读承袭了GGV在这个领域的投资逻辑。他们用机器学习的方法建立起了一套完整的中文分级阅读的标准，并很好的将其产品化。在社会价值上，他们的产品将有机会服务超过1亿的K12阶段的学生，给他们可视化和量身的阅读能力的考量体系并推荐适应他们自身能力的书籍。拥有这样的技术和产品迭代能力，未来在拓品类甚至是全球化上都有很大想象的空间。”
启明创投执行董事周凌霏认为，“分级阅读利用AI和语言学的结合，能够帮助孩子有效量化并提高阅读及写作能力，随着国家对中文教育的进一步重视，考拉阅读必将有更大的发展。考拉阅读专注于中文分级阅读，取得了重大突破并真正实现了中文教育的因人而异，因材施教。启明长期看好AI在教育领域的应用，以及分级教育对阅读和写作能力提升。我们认为考拉有机会成为中文教育的度量衡标准。”
考拉阅读的创始人兼CEO赵梓淳谈到：“阅读能力愈发成为了当代人的核心技能，而不仅仅停留在提高语文成绩的维度上。考拉阅读从中文文本难度分级的底层技术出发，希望能帮助每个中国孩子在阅读中发现自我、打碎自我、重塑自我，将阅读变成一种生活方式。”
“完成这轮融资后，公司将在全球范围内加大招募顶尖AI人才的力度和XY 
Research的建设，争取更好的让AI赋能教育，给每个孩子最适合的文字。”赵梓淳强调。",投资界,A轮
【霸气煮获Pre-A轮融资】霸气煮获得禾胜金服投资，致力于发展海鲜食品品牌,2017年12月06日15:23,http://news.trjcn.com/detail_191118.html,"12月5日消息，海鲜食品品牌霸气煮获得了由禾胜金服投资的Pre-A轮融资，融资后估值5000万元。
霸气煮于2017年1月成立于广州，是一家海鲜零售+餐饮企业，主要产品是进口海鲜类礼盒和熟食海鲜便当。运用线上零售，线下餐饮模式，配合海外供应链，进行海鲜产品的普及。其线上零售主要通过社区电商、微信公众号、外卖平台等渠道，线下餐饮的部分采用的是中央厨房配送模式，整个生产链条中不涉及厨师，而这种模式对于餐饮企业的供应链需求相对也比较高。
霸气煮创始人严静介绍，原料端方面，霸气煮上游有两家合伙企业，分别是已经有23年历史的金洋渔业和霸气煮的母公司盈涡国际贸易有限公司。金洋渔业解决了霸气煮的食材来源，盈涡国际则负责解决霸气煮原料进口的问题，包括海鲜的出关、物流、清关、入仓等问题。

目前霸气煮在广州有19家线下店，在广州有2个中央厨房，11个复热配送端，主要用于调料配置，礼盒包装和半成品打包。打包后的产品会运向线下餐饮店，霸气煮目前的线下店类似于餐厅，一般25-30平米左右，里面放置加热和冷藏设备，提供堂食、外卖和礼盒产品。
据悉，霸气煮团队有32人，主要负责客服、中央厨房和配送业务，目前月流水50万元以上，每个门店成本25000元左右，流水主要来自于公众号订餐，业务主要在广东地区，严静表示，接下来霸气煮会向广东、湖南、湖北、河南、浙江、四川等地发展。",投资界,Pre-A轮
【异乡好居】完成1400万美元B轮融资-异乡好居要为全球留学生提供专业的留学生活服务原创,2017年11月22日20:33,http://news.trjcn.com/detail_190957.html,"11月22日消息，留学生租房买房平台“异乡好居”近日对外宣布已经完成1400万美元B轮融资，本轮融资由美国TransLink 
Capital领投，新东方等老股东跟投。
异乡好居的联合创始人兼CTO刘志强表示，B轮融资的资金将主要用于加大人员和技术投入。 
异乡好居成立于2015年1月，总部位于天津，在北京、上海、苏州、郑州、多伦多、波士顿、芝加哥、悉尼等地设有分公司，旨在为全球留学生提供专业的留学生活服务。异乡好居以留学房产、留学机票为业务主体，致力于国际留学全产业链闭环的打通。 

 
异乡好居创始人兼CEO印建坤表示：业务规模化的基础是技术升级，为走向国际，异乡好居会持续提升产品效率，优化用户体验。异乡好居下一阶段会利用不同维度的大数据报告，辅助不同岗位的工作，加强整体运营效率。比如：描绘用户画像，提高营销的精准度，训练机器人客服自动识别和回复咨询，加大答案准确率和回访频度，采集供应链上空租期等数据，加强对房屋的管理，维护房东关系等。
作为本轮融资的领投方，Translink 
Capital中国区执行董事杨非表示，我们看好海外长租巨大的机会和空间，以及消费升级的大趋势，相信异乡好居在服务好留学生群体的基础上，有机会成为面向各国人群的国际化长租平台。
公开资料显示，2016年7月，异乡好居获得由天创资本领投、利欧股份相关基金跟投的5000万人民币A轮融资，2016年12月，获得由小站教育领投的A+轮融资。",投资界,B轮
【亿欧网】宣布完成B1轮融资！亿欧网的投资方为沂景投资,2017年11月23日20:52,http://news.trjcn.com/detail_190962.html,"11月22日消息，产业创新服务平台亿欧公司对外透露，公司已于2017年7月完成了B1轮融资，投资方为中国500强企业沂州集团旗下的沂景投资。 
此前，亿欧公司曾先后获得过三轮融资，盈动资本、高榕资本、盛景网联领投、乔景资本、迭代资本、熊猫资本、德同资本均为其投资方。
目前，亿欧公司旗下的产品和服务包括产业创新信息服务平台“亿欧网”、产业创新人物短视频项目“视也”、产业创新研究院“亿欧智库”、企业服务平台“企服盒子”、产业创新升级外脑平台“天窗”。
 
据统计，截至2017年10月底，亿欧网发布的产业原创文章近5万篇、视也发布的产业创新人物短视频300余个、亿欧智库发布的新科技+实体经济研究报告近20份。
亿欧公司创始人黄渊普表示：亿欧公司B1轮引入沂景投资，看重沂景投资背后的产业资源，符合亿欧的产业创新服务平台的定位，未来双方在产业方向上携手深耕和协同。
沂景投资董事总经理魏彩虹表示：投资亿欧公司的原因是看重亿欧深耕产业的能力，以及未来配合“一带一路”进行国际化扩张的潜力。沂景投资和亿欧公司将加强合作，一起助力中国实体经济创新升级，帮助中国企业进行“一带一路”国际化扩张。",投资界,B1轮
【雅戈尔】联手泓懿资本！雅戈尔9.99亿元加码投资业务！,2017年11月24日13:56,http://news.trjcn.com/detail_190981.html,"11月23日消息，雅戈尔11月22日发布公告称，公司与泓懿资本签署合伙协议，拟合作设立宁波泓懿股权投资合伙企业，雅戈尔作为有限合伙人出资9.99亿元，泓懿资本作为普通合伙人出资100万元，合伙企业主要投资领域为金融服务业、房地产并购业务。 
泓懿资本是一家专注于资产管理、股权投资、财务顾问等业务的资本管理公司，其主要投资领域为金融服务以及房地产并购业务。公司于2017年4月在宁波成立，法人代表为李寒穷。其主要股东有雅戈尔的全资子公司雅戈尔投资有限公司（出资2550万元，占比51%），宁波兴雅投资有限公司（出资1950万元，占比39%）以及中信资本投资管理有限公司（出资500万元，占比10%）。
公告显示，宁波泓懿股权投资合伙企业的主要投资领域分别涉及以下几个方面。战略性投资新的产业，主要包括金融服务业，逐步搭建雅戈尔新的产业平台，打造新的产业板块可持续增长的商业模式；房地产并购业务，拓宽雅戈尔地产投资的区域局限，推动雅戈尔地产逐步向金融地产转型，有效创造价值和提高盈利。雅戈尔表示，此次对外投资有利于公司借助专业优势，提升专业化运作能力，推动公司投资业务的战略性转型，实现产业与金融的相互促进，打造可持续增长的盈利模式。
 
创立于1993年，作为一家老牌的纺织服装雅戈尔于1998年便上市了，旗下拥有衬衣、西服、西裤、夹克和领带五项产品大类。除了纺织服装，雅戈尔的业务范围还有地产开发和投资。
据悉，雅戈尔自1993年开始介入股权投资领域，2012年起“由金融投资向产业投资转型”。目前，公司的投资业务主要分为战略产业投资和财务投资。战略产业投资方面，公司将重点布局大健康、大金融、综合性集团等领域，持续完善战略布局，打造金融控股平台。
虽然频频跨界，但目前从财务来看业绩并不突出。2017年上半年，雅戈尔地产板块实现营收29.03亿元，实现净利润4.56亿元，分别较上年同期下降54.24%、60.97%。投资业务实现净利润11.45亿元，但较上年同期下降17.68%。截止发稿，雅戈尔每股9.45元，总市值338.45亿元。",投资界,未透露
【飓速网】获数百万元天使轮融资！飓速网的共享出租汽车轮毂,2017年11月27日11:22,http://news.trjcn.com/detail_190995.html,"11月27日消息，一站式品牌轮毂分期、租购、置换服务平台“飓速网”对外宣布，公司已获得数百万元的天使轮融资。
据其官网资料显示，飓速网以轮毂共享出租为核心，通过线上、线下顾问式交易，为汽车改装提供综合服务。平台上有上千套轮毂在线出租，品牌涵盖数十种。
 
飓速网创始人郭利伟表示，轮毂升级不仅仅是外观风的主要体现，也是汽车性能及操控性提升的关键，目前国内汽车保有量达到了1.94亿辆的规模，轮毂消费升级和个性化需求用户日益增多，同时国内也有800万改装车主，据不完全统计，汽车轮毂市场规模将达到500亿元。而且品牌轮毂存在商品价值高、使用寿命长、损耗率低等特点，属于轻奢商品，租购模式的出现，不仅可以减轻客户消费压力、节省开支，还能最大程度的避免轮毂闲置、提高使用率、节约社会资源。
据立木信息咨询发布的《全球及中国汽车轮毂行业市场研究报告（2017版）》显示，2016年中国轮毂出货量达到2.56亿件，同比增长10.7%。随着汽车行业的进一步发展，中国轮毂出货量将随之扩大，预计2021年中国轮毂出货量将达到3.05亿件，较2016年年均复合增长率达到3.6%。",投资界,轮轮
【百度阿波罗】领投中科慧眼！百度阿波罗投资的中科慧眼获得近亿元Pre-B轮融资！,2017年11月28日16:44,http://news.trjcn.com/detail_191016.html,"11月27日消息，多维汽车视觉解决方案提供商中科慧眼正式宣布公司已获得Pre-B轮近亿元融资，由百度阿波罗基金领投，中关村发展集团启航基金跟投。中科慧眼此前的投资方还包括联想创投、隆领投资、国金投资等。清科资本担任中科慧眼本轮融资独家财务顾问。 
中科慧眼创始人及CEO姜安表示，本轮融资将为中科慧眼在一代及二代产品批量生产、前装项目定制研发、自动驾驶视觉感知系统研发、三代ASIC芯片研发方面提供资金和一线的战略资源支持。
百度智能驾驶事业群组总经理李震宇表示，Apollo计划自7月正式对外发布后，受到了汽车产业各方的高度关注，吸引了OEM、开发者、硬件厂商等战略合作伙伴超过70家，与奇瑞、北汽、金龙、江淮等多家OEM厂商达成量产方案。9月，Apollo基金正式成立，并推出 
“双百计划”，作为全球最大的自动驾驶专项基金，将进一步助力自动驾驶领域合作伙伴的快速发展，共同打造开放、共赢的自动驾驶生态圈。传感器是自动驾驶的眼睛，是自动驾驶技术中非常核心的组成，尤其是摄像头由于其低成本、高分辨率等特点是不可缺少的传感器。中科慧眼不仅拥有世界领先的双目立体视觉技术，同时已经将技术成熟商用，目前Apollo已经与中科慧眼在视觉技术、产品商用等方面展开深度合作，未来将在Apollo技术研发和量产中广泛应用。
 
作为本轮融资共同投资方，中关村发展集团总经理助理，中发展创投执行董事龙宜彬表示，“大健康产业和信息技术产业将是未来中关村的核心产业，中发展集团在服务北京市建设全国科技创新中心的使命驱动下，正在积极布局相关产业链，尤其是在智能网联汽车领域，集团会从投资、园区、科技金融等多方面给予创业支持。我们惊喜的发现中科慧眼在短期内取得的科研和商业成果，我们的投资目标就是要助力类似中科慧眼这样拥有自主知识产权的科技型公司加速发展，我们对中科慧眼充满期待。”中科慧眼也是中关村发展集团继投资科大讯飞、中科虹霸、达闼科技、DeepCare等项目后，在人工智能领域着力打造的又一机器视觉投资样本。
中科慧眼基于国际领先的双目立体视觉核心技术，在前部碰撞预警-FCW、城市前碰撞预警-CFCW、车道偏离预警-LDW、行人识别-PD、车距检测-HMW、行车记录-DVR等功能基础上，能够提供人脸识别、疲劳检测、360环视、头部跟踪、形态分析、唇语解读、多传感器融合等丰富的机器视觉解决方案，现有产品也可广泛应用于AGV、无人机、机器人，作为率先推出可量产车载双目产品的国家高新技术企业，中科慧眼于2017年1月获得了由中国电动汽车百人会主办的国际新能源及智能汽车大赛全球总冠军，6月入选了中关村示范区2017年度首批前沿企业名录。
智能辅助驾驶市场的系列政策驱动着市场刚需，中国新版C-NCAP已确定将AEB纳入评价，主动安全权重15%，2018年中生效，车厂对ADAS系统的采购在今明两年就会起量。与此同时，交通部《营运客车安全技术条件》要求9M以上客车加装LDW和FCW，已取得新产品公告的车型，2017年10月1日起执行，未公告的2018年1月1日起执行。
目前中科慧眼一代双目立体视觉ADAS后装产品已批量出货，主要销往中国和美国，欧洲及南美洲的出货量将随产量放大逐步提升。与此同时，面向前装市场、应用于高级辅助驾驶及自动驾驶的二代FPGA产品也已落地、即将量产；2016年四季度以来，中科慧眼已陆续与多家Tier1厂商，智慧城市、物流无人车领域的行业头部公司达成了战略合作协议，与乘用车、商用车车企的定制研发项目也在稳步推进中。",投资界,Pre-B轮
【果小美】完成C轮融资！果小美累计融资金额超5亿元！,2017年11月24日13:56,http://news.trjcn.com/detail_190980.html,"11月23日消息，在今天下午举办的成都高新区“新经济工作会议”上，果小美创始人兼CEO阎利珉对外透露果小美近期经完成C轮融资，累计融资金额超过5亿人民币。 
新零售本质上是人、货、场关系的一个重构。而从商业根本上来说，谁能更好地满足消费者的新需求，谁才是真正的赢家。当下办公室人群对早晚餐、零食、茶点的需求日渐旺盛，这也是消费升级最务实、最贴近消费者的场景之一，无人值守货架应运而生，并且将最后一公里缩短到最后几十米，为办公室人群带来触手可及的贴身便利。
果小美成立于2017年6月，主打办公室无人便利货架。其创始人为原阿里聚划算创始人、首任总经理阎利珉，公司骨干成员来自阿里巴巴、美团、京东、平安等。今年9月，果小美才对外宣布完成IDG资本投资的数千万人民币，同月，又超过1000万美元的A轮融资，由蓝驰创投和IDG资本领投，峰瑞资本跟投。在成立5个月的时间里，果小美获得投资累计金额近2亿元。期间，还实现了无人零售领域里的第一笔并购，与智能零售货柜番茄便利合并。
 
外界猜测，此次完成新一轮融资，果小美除了继续加码开城铺架速度外，还将扩大无人货架的服务半径，开始进入鲜品货柜等无人货柜。其实，9月底并购的番茄便利便是专注在智能零售货架，本身在此领域有相当的积累，其创始人殷志华曾任美团网智能餐厅事业部总经理、华东区总经理，为美团八大金刚之一。
此前，果小美总裁殷志华向媒体表示，番茄便利希望将自己在收银结算上的“RFID+视频识别+压力传感”等技术手段与果小美现有技术相融合，一方面补充办公室以外的零售场景，另一方面，通过技术手段使办公室产品体验做到极致，发挥更大的价值。
同日，果小美与成都市高新区正式签署投资协议，达成落地的投资合作项目，用于建设果小美全国总部基地和全国销售网络基地，其中果小美全国总部基地建设包括，总部研发基地，人工智能、智能硬件、智慧物流研发实验室，运营中心，客户服务中心，智能无人仓储管理系统和供应链体系，目标在5年内达到数千亿的交易额规模。
“虽然无人零售已经成为今年的大风口，但是，随着巨额融资纷纷落定头部几家公司后，那些团队不够强、发展速度不够快的公司逐渐会沦为陪跑者，明年将会有大量这样的公司出局。”一位顶尖的品牌创投机构董事如此表示。",投资界,C轮
【红杉中国】领投森亿智能，红杉中国投资的森亿智能完成5500万元A轮融资,2017年11月27日11:22,http://news.trjcn.com/detail_190996.html,"11月27日消息，森亿智能对外宣布，公司已获得5500万元的A轮融资，由红杉资本中国基金领投，中电健康基金战略投资。此前，公司曾于今年初宣布获得真格基金领投、华岩资本和树兰医疗跟投的近千万元融资。
据了解，本轮融资资金将主要用于加强在医学自然语言处理、医疗数据治理、机器学习领域的技术优势，进行团队和业务扩张，并在产品研发与参与行业标准规范等方面进行持续投入。
据其官网资料显示，森亿成立于2016年4月，以自然语言处理、机器学习、深度学习等技术为核心，对医疗健康大数据，尤其是临床病历方面，进行深度治理和挖掘，释放数据价值，帮助客户发掘新机遇和新洞察，助力医疗革新。

团队由国内外著名院校、知名企业的精英构成，集合了人工智能、医学、医学信息学、医疗信息化等领域专家，核心团队技术成果已申报多项国家、市级项目，累计在国际顶级期刊发表20余篇论文，并多次在国际顶级医学会议上发言。
据创业邦报道，目前，森亿智能已拥有多项成熟医学人工智能核心技术，包括：中文医学自然语言处理、中文医学知识图谱、机器学习和认知计算，基于医学人工智能技术封装数据治理和AI应用构件等一系列关键技术。依靠其所拥有的技术，森亿智能自主研发了临床科研一体化平台，构建了以患者为中心的学习型医疗系统。
近年来，全球医健行业中数百万家公司正经历着高速发展。根据2016年10月25日国务院发布的《“健康中国2030”规划纲要》，到2030年，健康服务业总规模将达到16万亿元，中国生命健康产业迎来前所未有发展机遇。",投融界,A轮
