title,create_time,link,content,source,funding_round
图鸭科技完成数千万元Pre-A轮融资，祥峰资本领投,2018-07-23 13:29:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329365.shtml,"猎云网今日获悉，音视频云服务商图鸭科技宣布完成数千万元Pre-A轮融资，由祥峰资本领投，魔量资本、天使湾创投跟投。
 
  2018年3月，图鸭科技对外宣布已完成天使轮千万级融资，由中兴合创领投，华院数据和拉尔夫创投跟投。
 
  公开资料显示，图鸭科技（合肥图鸭信息科技有限公司）成立于2016年8月，图鸭科技是一家专注于视频通信、视频压缩与视频分析的技术创业公司。
 
  图鸭多人视频VoIP系统，延时仅100 ms，支持iOS、Mac、Android、Windows等平台自由切换，可以按机型自动匹配，比传统的云通信节约一半带宽成本，大大降低了直播类公司的运营成本。
 
  据悉，图鸭科技推出的视频存储解决方案和云压缩解决方案，可为相关企业视频的存储和传输节约大量宽带，将其宽带成本降低50%～70%。
 
  2018年3月，图鸭科技发布了最新图像压缩技术——TNG，其采用深度学习卷积网络作为压缩核心编码，压缩效率相比webp提高了30%，比JPEG提高了120%。TNG采用深度学习卷积网络作为其编码核心，可以在保证图片画质的同时有效降低图片数据量。
 
  此外传统的图片压缩算法使用的图像分块，并没有考虑到周边画质的相关性，因此最终呈像会出现块状效应等。图鸭借助深度学习技术，在进行图片分块训练时，从图像的整体色彩考虑，避免出现颜色失真和块效应等状况。
 
  2018年4月图鸭科技的图像视频压缩技术投入市场，半年时间订单金额达到了600万元。武俊敏预计2018年全年销售额有望破千万元。
 
  未来，图鸭科技目标市场定位于安防监控领域。
 
  图鸭科技总部位于上海，团队现有30余人，技术人员20余人，其中博士8人（毕业于上海交通大学、南京大学、浙江大学、华盛顿大学、UC伯克利等）。整个团队发表论文80余篇，申请专利80多项，我们拥有图像处理、模式识别、视频编解码等方面的人才。
 
  图鸭科技创始人兼CEO是来自上海交通大学的武俊敏，此前曾在专门做3G手机视频直播业务的掌赢科技当过首席科学家，主要研究人脸美化和表情迁移技术。图鸭科技联合创始人刘骏，南京大学硕士，具有多年创业和团队管理经验。曾就职于OC&amp;C战略咨询、汇川科技战略部。",猎云网,Pre-A轮
理享家获千万级美元战略投资，好买财富和VCG集团领投,2018-07-23 13:18:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329362.shtml,"海外资产配置服务平台理享家宣布完成千万级美元战略投资，由上市公司好买财富和 VCG (Visas Consulting Group) 集团领投。
 
  理享家CEO朱超表示，本轮融资完成后，理享家将同步启动香港主板上市流程，并结合好买财富及VCG集团在全国近20个城市的销售网络，来整合现有股东的境内外金融牌照资源和全球优质资产。
 
  理享家官网显示，理享家由贝塔斯曼亚洲投资基金、Infinity Venture Partners、长安私人资本、华尔街见闻、紫辉创投、国金证券和涌铧投资等在内的知名投资机构投资与背书。
 
  理享家海外资产配置平台产品体系分为八大板块：海外保险、全球移民、独角兽投资、全球房产、保送留学、美元固收、海外医疗及家族信托服务。
 
  理享家海外资产配置平台提供的服务种类包括：产品培训及销售咨询服务，销售体系搭建建议，人才支持，互联网营销支持，抵港签单安排，保单后续续保及理赔等一系列专业海外资产配置周边服务。
 
  据了解，理享家团队成员拥有广泛的金融行业人脉、丰富的金融资产管理经验和独立的互联网技术开发能力。核心团队由资深华尔街投行人士与国内资产管理行业专家组成，熟悉海外资本市场。",猎云网,未透露
音视频云服务商图鸭科技完成数千万元Pre-A轮融资，祥峰资本领投,2018-07-23 13:15:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329361.shtml,"音视频云服务商图鸭科技宣布完成数千万元Pre-A轮融资，由祥峰资本领投，魔量资本、天使湾创投跟投。
 
  2018年3月，图鸭科技对外宣布已完成天使轮千万级融资，由中兴合创领投，华院数据和拉尔夫创投跟投。
 
  公开资料显示，图鸭科技（合肥图鸭信息科技有限公司）成立于2016年8月，图鸭科技是一家专注于视频通信、视频压缩与视频分析的技术创业公司。
 
  图鸭多人视频VoIP系统，延时仅100 ms，支持iOS、Mac、Android、Windows等平台自由切换，可以按机型自动匹配，比传统的云通信节约一半带宽成本，大大降低了直播类公司的运营成本。
 
  据悉，图鸭科技推出的视频存储解决方案和云压缩解决方案，可为相关企业视频的存储和传输节约大量宽带，将其宽带成本降低50%～70%。
 
  2018年3月，图鸭科技发布了最新图像压缩技术——TNG，其采用深度学习卷积网络作为压缩核心编码，压缩效率相比webp提高了30%，比JPEG提高了120%。TNG采用深度学习卷积网络作为其编码核心，可以在保证图片画质的同时有效降低图片数据量。
 
  此外传统的图片压缩算法使用的图像分块，并没有考虑到周边画质的相关性，因此最终呈像会出现块状效应等。图鸭借助深度学习技术，在进行图片分块训练时，从图像的整体色彩考虑，避免出现颜色失真和块效应等状况。
 
  2018年4月图鸭科技的图像视频压缩技术投入市场，半年时间订单金额达到了600万元。武俊敏预计2018年全年销售额有望破千万元。
 
  未来，图鸭科技目标市场定位于安防监控领域。",猎云网,Pre-A轮
印度信贷公司PaySense完成B轮融资,2018-07-23 13:11:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329360.shtml,据外媒报道，印度信贷公司PaySense近日宣布完成了aspers旗下的在线支付公司PayU领投，Singapore’s Jungle Ventures和Nexus Venture Partners参与了跟投的1800万美元B轮融资。据了解，本轮融资资金将用于加强团队的技术和数据分析能力。,电商报,B轮
直销银行理财比价选择平台比财完成1亿元B轮融资，博将资本领投,2018-07-23 11:29:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329359.shtml,"直销银行理财比价选择平台比财宣布完成1亿元B轮融资，由博将资本领投，A轮投资方香港第一东方投资集团和深圳市富坤创业投资集团跟投。
 
  2017年7月，比财宣布完成6300万元A轮融资，由中科招商领投，第一东方投资集团、深圳市富坤创业投资集团、中润资本、上海麒筱投资管理有限公司等多家机构跟投。
 
  公开资料显示，比财是一个直销银行理财比价选择平台，目前覆盖了全国近百家直销银行，1000多款理财产品。平台内的快速榜单能让用户便捷地选择适合自己的产品，智能货架则通过人工智能为用户推荐理财产品。产品安全可信，且期限灵活，收益率普遍偏高，满足用户追求安全稳健和较高收益的理财需求。
 
  2017年7月，比财2.0版本正式上线，优化了首页的产品并增加“新品”及“已关注”的标示，新增“纯债基金”产品、“投资”记账功能，“比收益”中用户输入预投资金额，比较各银行理财产品收益，选择最优投资标。
 
  比财董事长、首席执行官——王卫东，本硕均毕业于清华大学，有20多年金融机构技术服务经验。1994年创办金融IT公司金融信，后被高阳科技&nbsp;1.3亿港币收购；2000年创办金融IT公司新锐互动，2006年在伦敦交易所AIM上市；2006年创办攸度传媒，为银行提供整合营销，2014年攸度传媒转型成国内第一家为直销银行提供移动精准营销的公司。
 
  据了解，目前比财团队近百人，其中技术人员占60%。",猎云网,B轮
【首发】启函生物完成780万美元A轮融资，红杉资本中国基金领投,2018-07-23 11:28:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329358.shtml,"摘要：杭州启函生物完成780万美元红杉资本中国基金领投的A轮融资，致力于建成全新的国际一流水准的基因编辑和异种器官移植研发, 提供可以给病人移植的组织和器官，为中国千千万万等待器官捐献的病人提供终身的治疗手段。
 
  2018年7月23日，杭州启函生物科技有限公司（以下简称“启函生物”）宣布完成780万美元A轮融资。本轮投资由国际知名投资机构红杉资本中国基金领投，Arch Venture、北极光创投、 树兰医疗资本、Biomatics Capital Partners、 Alta Partner等参与融资。 启函生物将建立世界水准的基因修改平台，并致力于推动异种器官移植的研发。
 
  启函生物是一家专注于将最新的基因编辑技术用于异种器官移植的创新型生物科技公司，致力于解决全球供体器官短缺的问题。公司由美国eGenesis公司创始人及首席科学家杨璐菡博士以及美国科学院和工程院双院院士、哈佛大学George Church 教授在2017年共同创建。
 
  启函生物与美国eGenesis公司为姊妹公司，希望建立新型的中美同步研发，互通有无的创业创新模式，致力于使用世界最先进的基因编辑技术来获取可用于人体移植的安全有效的异种细胞、组织和器官，解决中国和世界器官移植供体严重短缺的问题。目前，启函生物已建成全新的国际一流水准的研发中心，并组建了一支在基因编辑和异种器官移植领域富有丰厚经验的领军团队。
 
  
 
  启函生物联合创始人兼首席执行官杨璐菡博士表示，中国有几百万病人有晚期器官衰竭，大多数病人在等待供体器官的漫长的治疗中，失去了生命。启函生物致力于结合最先进的基因技术和药物治疗，制造出可以给人移植的器官，给患者和他们的家人提供生存的希望和机会。我们很高兴得到国内外顶级生物投资机构的认可和支持，一起把启函生物建立成旗帜性的以创新科技为基石的生物技术公司。
 
  红杉资本全球执行合伙人沈南鹏表示，基因革命的浪潮会给生命科学产业领域带来新机遇。启函生物有优秀的基因工程技术和团队，也在探索与美国生物技术产业的新型合作模式，有望在这一浪潮中成长壮大。",投中网,A轮
伦敦金融科技创企TrueLayer获750万美元融资,2018-07-23 11:06:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329356.shtml,"伦敦金融初创企业TrueLayer建立了一个开发平台，为金融科技公司和其他利益相关公司（如零售商）提供了更加便利的银行应用程序接口访问服务，并借助开放银行业务和欧盟支付服务指令修正案（PSD2）获得了750万美元B轮融资。
 
  该轮融资由欧洲风投机构Northzone领投。继去年6月的300万美元A轮融资之后，本次融资资金将被用于TrueLayer在欧洲扩大市场，第一步首先从德国和法国开始。",亿欧网,未透露
新再灵科技获3000万美金C轮融资，汇勤资本投资,2018-07-23 11:01:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329354.shtml,物联网综合解决方案提供商浙江新再灵科技在“UP城市•云梯已来”新闻发布会上，宣布获得3000万美金的C轮融资，本轮融资由汇勤资本投资，未来将重点用于市场拓展、重点城市控股公司的设立与运营及全国各大城市的产品推广。,亿欧网,C轮
超级高铁初创公司Arrivo完成10亿融资，中国资本全面进入,2018-07-23 10:13:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329347.shtml,"今日消息，美国超级高铁公司Arrivo宣布与中国技术进出口总公司下属公司Genertec America（GTA）建立战略伙伴关系。根据协议规定，GTA将提供10亿美元的信用额度，Arrivo全球各地的项目均可使用此信用额度。据悉，Arrivo轨道的运输能力是普通高速公路汽车吞吐量的10倍，可运行多种类型产品，包括公共交通和包裹运输车。
 
  另据彭博社此前的报道，除了Arrivo以外，还有一家洛杉矶开发超级高铁运输项目的初创公司HyperloopTT从中国的国有公司获得融资承诺，该公司计划在中国大陆建设一个3亿美元的项目。
 
  据了解，Arrivo 是一家专攻工程技术的公司，其研发出了首项有助于解决交通拥堵问题且可投入商用的超级高铁技术。该公司的主要竞争对手是特斯拉和SpaceX创始人埃隆马斯克的Hyperloop（超级高铁）。Arrivo是由伊隆·马斯克（Elon Musk）的SpaceX公司的前高级工程师创办的。
 
  Genertec America Inc 总裁 Yalin Li 表示：“Arrivo 可为地区出行提供独特的解决方案，实现对高铁和机场交通的完美补充。我们很高兴能在部署出行系统（采用 Arrivo 变革技术开发而成）的初期与 Arrivo 形成合作伙伴关系。我们希望将来能有更多机会，将这种全新的运输模式应用到世界各地。”
 
  Arrivo 在很多地区都有项目在运营。Arrivo 首席执行官 Brogan BamBrogan 指出：“城市出行的需求日益增大，自动驾驶汽车等技术将继续推动需求增长。为满足这种需求，我们利用高吞吐量通道，扩大供应量。能够与中国通用技术合作，为全球市场提供可投入商用、速度快且零排放的运输方式，我们倍感荣幸。”
 
  Arrivo 致力于提高城市地区的可用行驶里程，同时解决城市交通拥堵问题。Arrivo 轨道的运输能力是普通高速公路汽车吞吐量的 10 倍，可运行多种类型产品，包括公共交通和包裹运输车。为将部署成本降至最低，我们会通过技术利用现有的运输通道。
 
  Arrivo 总裁 Andrew Liu 补充说：“Arrivo 专注于利用核心技术盈利，并与战略合作伙伴合作，以期实现融资和运输项目交付等外部目标。中国通用技术集团已经发展为全球开发、融资和建设创新运输、能源以及基础设施项目的领导者。该合作伙伴关系将为项目所有人（包括公共、私营、国内或国外的项目所有人）完成基金建设和购买 Arrivo 产品提供资金渠道。”
 
  筹集足够的资金有助于解决目前超级高铁系统面临的最大障碍即，它们的建造成本将极其高昂。涉足这一领域的企业——包括马斯克的Boring公司和英国亿万富豪理查德·布兰森(Richard Branson)的Virgin Hyperloop——已经筹集了足够的资金来支持自己的运营，但建造一个系统所需的资金仍需要按项目单独进行筹措。虽然超级高铁的概念已经出现了5年，但目前还没有哪家公司在超级高铁上实现商业化。",投中网,未透露
克班克中国获3700万融资，领跑数字资产管理领域,2018-07-23 09:59:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329346.shtml,"近日，数字资产管理集团KOOBANK旗下的克班克中国公司宣布获得云山资本、逸信控股集团、香港乐仕资本、玖牛资本、浙商财团等机构3700万人民币投资。
 
  KOOBANK作为全球首家基于区块链技术的数字资产投资银行，由前JPMorgan、VISA、IBM、Standard Chartered Bank、Microsoft、腾讯等全球知名企业集团高管联合发起创建，总部位于美国，在香港、新加坡、上海、北京均设有办事处，深耕于全球金融、投行、资管、区块链等领域。
 
  近几年来，以区块链技术研发而成的比特币、以太坊等为首的数字货币引领全球风暴，而在这股浪潮中，许多数字货币也应运而生，如VAC、EOS、ELF等。《2017数字货币市场态研究报告》显示，数字货币市场在2017年迎来了爆发式的发展，到当年年末，市场总值达到了5724.8亿美元，全年累计增长3028%，与2015年30%以及2016年157%的增速相比，呈现出指数级增长态势。据媒体报道，仅在2018年1月份，全球数字货币市场估值更达8000亿美元。
 
  面对数字货币崛起的大时代和不可想象的市场机会，全球范围对数字资产管理领域报以巨大的热情。管理6万亿美元资产的BlackRock近日宣布成立特别小组研究比特币资产管理，正式进军数字资产管理领域。前摩根大通高管Blythe Masters带领的区块链创业公司数字资产控股公司（Digital Asset Holdings）在A轮融资中获得了5200万美元投资，投资方包括金融巨头花旗集团、摩根大通、桑坦德银行等世界级金融机构。
 
  刚刚登陆A股的富士康早已布局区块链与数字资产领域。其中，亿万富豪Mike Novogratz的数字货币商业银行完成融资2.5亿美元，而富士康CEO郭台铭也参与了投资。同时，为将来打通所有环节，富士康正在积极推进发展区块链金融。区块链中的密码学、共识机制等将为富士康供应链金融提供技术支撑。
 
  正是嗅到数字资产领域万亿级别市场能量，管理全球顶级机构与财团资产的KOOBANK于2017年投身于数字资产投资、交易、管理、投行咨询等四大主体业务方向，并在数字资产投资基金、FOF、区块链研究院、数字资产管理应用链、区块链产业创新中心等数字资产管理相关领域布局，帮助全球数字货币投资者实现长期稳定的投资回报，成为数字资产管理领域“Blackstone”。
 
  据悉，克班克中国将重点发力中国市场布局，此轮融资将运用于中国团队建设与数字资产底层安全技术的搭建。
 
  KOOBANK全球总裁Fong Tan表示：“区块链是一个重要的新资产类别。未来10年，每家金融机构都将拥有一个区块链数字资产管理部门。”",投中网,未透露
【首发】至家完成千万美金的A轮融资，投资方为清流资本和真格基金,2018-07-23 09:39:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329344.shtml,"基于真实共享体验的家居电商，至家 - Hommey，完成千万美金的A轮融资。投资方为清流资本和真格基金。至家创始人侯天骄在接受采访时称，本轮融资将用于品牌推广、城市拓展、以及更加完善的服务/供应链体系的搭建。
 
  成立于2016年的至家（前身“至家优选”）是一个优质软装产品的聚合平台，将供应链上游优质、长尾、且不太容易被发现的家具以及家居产品推荐给85后的年轻消费者。2016年10月份，至家开放了“体验家”模式 - 将平台上年轻消费者的家开放出来，给有同样风格偏好的潜在用户上门体验。中国家居和家具领域的新品牌层出不穷，相比过去10年的发展，呈现出了爆发式的增长态势。大量优秀的软装产品在价值链上游无法得到有效的向下渗透，其中很重要的一个原因是新兴年轻化的软装品牌不适于铺进相对传统且成本高昂的集合式卖场，且高客单价、重决策的软装品类不能只开淘宝店而忽略线下体验的环节。“体验家”模式很好的解决了新兴品牌的这些难题，至家可以通过体验家模式帮助品牌商实现零成本线下开店。对于开放自己家做“体验家”的业主来说，好处也很明显，除了能够拿到品牌商最低折扣之外，还可以享受后续在该“体验家”中产生的销售的提成，为自己创收。
 
  与古典软装消费者相比，年轻软装消费者更习惯于在网上寻找自己喜欢的家居以及家具（软装）产品，完成锁定自己喜欢的产品之后，还要去线下体验，最终完成交易。侯天骄称这个变化为“软装消费决策链”的变化 - 线上逛、线下体验、完成购买。“体验家”的商业模式刚好迎合了年轻软装消费者的消费决策链的变化。与此同时，至家联合体验家的业主和平台上愿意晒自己家的用户，聚合了丰富的软装搭配和产品经验，培育出了优质的社区氛围，降低了更多的消费者在软装这个事情上的心里门槛，反向带动线上的销量。
 
  2017年，至家全年销量近3000万，为“体验家”业主创造了70万的收入。在初步验证了商业模式之后，至家扩大了体验家的招募，深度强化了整体软装交付服务。目前平台上的体验家数量已超过100家，主要集中在北京和天津，平台月销售额已超过1500万，SKU数量超过4000，平均客单价2万左右，体验家带看转化率超过80%。
 
  侯天骄透露，线上做优质软装产品的中心化高效聚合，线下做去中心化的场景展示，至家的定位除了是一个渠道品牌，更应该是一个优质家居产品的发行商，本质上来讲是靠服务来贯穿整条价值链，提高交易效率，降低交易成本，凸显平台价值。
 
  后端供应链如OEM/ODM、仓储、物流、安装等，至家选择与专业的服务商合作，并会在2018年加重介入。C端流量和付费用户的获取仍是接下来至家发力的重点。至家在新一版app更新中加强了社区模块。侯天骄称，软装是决策门槛很高的品类，需要优质UGC和PGC的内容来为年轻消费者提供搭配建议、辅助消费决策。至家的小程序也会给用户带来更加新鲜有趣的玩法。与此同时，至家会增加更多种类的“体验家”，如民宿、酒店式公寓等，还会和“有一居”一起做品牌联合，将体验家开到日本，至家位于北京的第一家品牌店也会很快开幕。侯天骄称，线上增强流量获取能力，线下极大的丰富体验店的种类和玩法，势必会对至家的团队提出更高的要求。
 
  清流资本合伙人刘博表示，“至家重新解构了家具购买的流程，兼顾了线上交易的效率和线下交易的效果，探索高客单低频次品类的全新零售方式。”
 
  至家在2016年12月获得天使轮融资，投资方为引力创投。2017年10月获得纽信创投和丰厚资本的Pre-A轮融资。",投中网,A轮
金融平台Even.com获4000万美元B轮融资,2018-07-23 09:38:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329343.shtml,"美国的工人阶级到现在还处于没日没夜的工作状态中。这不仅仅是一个低收入和高投入的跷跷板，收入和支出难以置信的不确定性也使每一周的生存都变得非常艰难。即使在所处的经济大环境下，美国国民失业率是近二十年来最低的，仍有五分之一的美国人净资产是负数。与此同时，银行积极劝阻工人阶级向银行借贷，致力于创造一个永无银行或者银行不足的公民阶级。
 
  然而，对于Even.com的首席执行官兼联合创始人Jon Schlossberg来说，帮助普通美国人摆脱困境和改善他们的财务状况是一项非常私人化和专业化的使命。现在，这个使命有了一个巨大的新资本靠山，这家位于奥克兰的初创公司完成4000万美元B轮融资，由Khosla Ventures领投。Khosla Rabois领导了这一轮融资。Rabois是一个再投资者，他曾在2014年底的种子轮中投资该公司。加上这最新一轮的资本，Even.com到目前为止已经融资5050万美元。
 
  Even.com推出了同名应用程序，其初衷是为工人提供稳定的收入，帮助他们避免高利贷，使收支平衡。自从几年前首次推出该应用以来，Schlossberg和他的团队了解到，改善工人阶级财务状况的唯一方法是帮助他们做好预算，从一开始就打消他们贷款的念头。Schlossberg解释道：“要想做任何事情，除非你出生在富裕的家庭，否则你都需要明智地花钱，但我们从来没有接受过‘如何明智花钱’的教育。”
 
  去年Even.com宣称，公司已通过其薪资保护产品停止晚上营业。相反，Schlossberg说Even.com已经逐步发展并希望“用适合生活的产品建立一种新的金融机构。”作为其品牌特性，Even.com仍然有Instapay的功能，允许用户在发薪日之前提前拿到工资。
 
  与此同时，Even.com越来越注重提高其智能预算功能的质量。利用过去几年经过磨练的人工智能模型，该公司目前为其Even应用程序的用户提供了一个“可消费”数字，为他们未来可使用的现金提供参考。通过给出一个预测数字而不是一个支票账户余额，Even可以帮助用户避免突如其来的意外开支，进而可能引发金融市场的“死亡螺旋”，这在美国已经屡见不鲜。该公司还将在不久后推出与Digit或者Acorns相似的自动储蓄功能，帮助人们建立定期储蓄。
 
  虽然Even提供的这一套金融工具日趋完善，但公司决定不向用户收取任何特定的使用费，而是采用订阅模式收取相关费用。Schlossberg解释说：“我们是一家以使命为导向的公司，但是光说没有用，如何赚到钱才是真正见分晓的时候。”通过合作雇主参与的用户是免费使用Even的，没有赞助商的个人用户每月也只需2.99美元。
 
  该公司费用最高的功能是Instapay，因为是包销的，所以当较少的客户需要获得发薪日信贷时，公司可以获得更高的利润。换句话说，用户预算状况越好，它承保的贷款就越少，公司赚的钱也就越多。我们“因此大受激励，也希望能不断帮助人们提高他们的财务健康状况。”Schlossberg说。
 
  事实证明，Even对企业客户有强大的吸引力，包括沃尔玛。沃尔玛去年12月与Even合作，后者则为这家零售商的140万名员工提供了服务。Even的数据表示，自合作伙伴关系推出以来，超过20万名沃尔玛员工经常使用该应用程序，而典型的活跃用户平均每周要检查4次他们的“可消费”余额。大多数活跃用户也通过Even下载了Instapay。
 
  更有趣的是，就使用这款应用的次数来说，沃尔玛的受薪员工略多于小时工，这表明，仅仅有一个有保障的收入并不一定是解决许多美国家庭财务问题的灵丹妙药。
 
  Even.com的B轮融资事关公司的扩张和成长。Even打算今年在东海岸开设办事处，并打算通过与沃尔玛的合作伙伴关系，将其产品进一步跻身世界500强行列。该公司目前有37名员工。除了Khosla Ventures之外，Valar Ventures、Allen&amp;Company、哈里森、SV Angel、硅谷银行等公司也在Even.Com B轮融资中参投。",猎云网,B轮
以色列AI创企AnyVision完成2800万美元A轮融资,2018-07-23 09:36:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329342.shtml,"随着图像识别技术发展的不断加快，对安全应用领域有所思考的初创公司也越来越关注监控系统的智能化。
 
  AnyVision公司致力于面部，身体和物体识别技术，以及其底层系统基础设施的建设，通过这些技术来帮助公司部署各种用途的智能相机。该公司表示，该技术在大部分类型的相机上都可运作，并且不需要高度复杂的传感器操作。
 
  Etshtein告诉TechCrunch：“我们技术的优势不仅仅在于系统的准确程度，还有它的可应用规模，你可以在一个GPU上放置20多个同时工作的的全高清摄像机流。”
 
  这家总部位于以色列的人工智能创业公司今天宣布，它已经完成了由Bosch领投的2800万美元A轮融资。这家快速发展的公司目前已拥有130名员工，并计划在年底前开设三个新的办事处。
 
  现在，AnyVision公司正在研究几个不同垂直行业领域里的产品，这个安全产品名叫“ Better Tomorrow ”，该产品一直是该公司关注的焦点。
 
  尽管在美国，像亚马逊和谷歌这样的科技巨头正在审议与政府机构在面部识别技术方面的合作合同，但Etshtein认为，在保护公众隐私方面，他们公司的解决方案将比现有的视频监控技术方案都有所进步。
 
  Etshtein说：“今天，视频管理系统基本上已经可以记录下所有的内容，你可以看到个人面孔，你可以看到一切。一旦我们的系统安装完毕，它就会自动对视频流中所有的面部进行像素化处理，即使控制中心的操作员也看不到你的脸，因为数学模型只代表了焦点人物。”
 
  最近，该公司还发布了一款名为FaceKey的产品，该产品利用他们的面部识别技术进行验证，用户可以在例如银行app之类的应用中利用他们的面部作为双因素身份验证方法，且这项功能不仅仅局限于iPhone X的手机的客户。现在，保持所需的精确度肯定存在很多问题，但AnyVision的首席执行官Eylon Etshtein声称他们已经“解决了这个问题”。
 
  AnyVision正在开展的其他产品的研发，涉及了体育、娱乐、零售等领域。并且，他们希望在今年夏天晚些时候发布的他们研发零售分析平台。",猎云网,A轮
裱框定制平台Framebridge获3000万美元C轮融资,2018-07-23 08:59:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329345.shtml,"近日，华盛顿创企Framebridge宣布完成3000万美元C轮融资，领投方为T. Rowe Price Associates参投方包括SWaN &amp; Legend Venture Partners、Revolution Ventures和NEA三位现有投资人。
 
  这家公司成立于2014年，它会通过其网站和应用提供更加便宜和方便的个性化图片框架。公司创始人兼首席执行官Susan Tynan曾为四幅国家公园的海报寻求过框架设计，仅仅几个小时的咨询花了她1600美元，这引发她创建这家公司的想法。
 
  “我当时就在想‘我刚刚有做什么吗？’这个框架设计比我家里的沙发还贵，这次经历着实让我震惊。”Tynan说道。
 
  于是她投身于研究这个产业的运作方式，很快Framebridge就诞生了。
 
  从消费者的角度看，其流程很简单。用户可以上传一幅需要设计框架的图片，也可以要求Framebridge自己给出现有的照片、海报或者艺术画。接着用户就可以在Framebridge的官网或者应用里选择框架的样式，最后的成品大约会在7到10天内寄到用户的家里。
 
  由于Framebridge亲自完成整个产品，这家公司需要一些自动化技术，并改善生产流程以降低成本。Framebridge上产品价格最高的是199美元，最低的只有39美元。
 
  某些直接面向消费者的定制化框架创企会将产品外包出去，但Framebridge不同，它自己掌握了生产的整个流程。这意味着随着公司的发展，它的利润会越来越丰厚，业务也会更加强大。
 
  内部生产的另一个好处就是Framebridge可以看到用户要为哪些东西设计框架，这远不仅仅是一些常见的海报或图片。Tynan声称这些东西包括棒球比赛的入场券、手写的誓言以及其他敏感的东西，并表示其中65%的内容都不能使用传统的框架。
 
  Tynan表示，如何平衡供求关系是公司面临的重要问题。
 
  “每次我们要卖掉某件商品，那么我们必须先把它生产出来。随着发展，我们的公司正在变得越来越复杂，但我们并不是一家SaaS公司。和其他的创企不一样，我们在一开始就具有非常高的条理性。”Tynan说道。
 
  本轮融资将被用于提高公司的生产能力，改善配送流程和营销，提高品牌知名度，同时对产品本身进行创新。",猎云网,C轮
