title,create_time,link,content,source,funding_round
云道智造完成新一轮融资,2019-03-07 08:52:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341669.shtml,高端仿真技术研发商“云道智造”完成新一轮融资，资方为中关村发展集团、中创鸿星，具体金额暂未透露。   云道智造所属公司为“北京云道智造科技有限公司”。据企查查信息显示，2019年3月5日，该公司发生工商信息变更，新增股东中关村发展集团股份有限公司、北京中创红星设计创业投资中心(有限合伙)。经铅笔道查证，后者为中创鸿星投资实体。此外，公司注册资本由3671.7025万元人民币变更为3936.0651万元人民币。   公开资料显示，云道智造成立于2014年3月，是一家专注于开发工业互联网平台，致力于实现仿真技术大众化和仿真软件国产化的国家高新技术企业。   云道智造聚焦于智能制造的关键共性使能技术。创始人屈凯峰博士于2012年首次独立提出“仿真安卓 + 仿真APP”的模式，被业界广泛认可为第三代仿真软件系统。基于该模式，云道智造研发三年，成功推出了业界首款仿真安卓——Simdroid。,铅笔道,轮
加盟家获500万天使轮投资，天使投资人领投、和君资本跟投,2019-03-07 08:49:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341667.shtml,日前，品牌加盟双向严选平台加盟家获得500万天使融资，天使投资人领投，和君资本跟投。   据悉，这笔融资主要用于产品、品牌推广、产品研发、团队扩充等。   加盟家创始人肖李恒提到，加盟家作为加盟双向严选平台，制定行业最严格的十项标准，对连锁品牌与加盟商进行双向漏斗筛选，并通过品牌直聊系统，致力于让优质的加盟商和优质的连锁品牌达成合作，矢志成为中国最大的连锁品牌加盟综合服务平台。“我们定位为品牌与加盟商的服务平台，不收取加盟费的分成，最大程度上保证品牌方利益，这也是我们持续获得业内关注的原因之一。”   目前，加盟家平台已经上线了正新鸡排、新辣道、田老师、永和大王、杨国福、吉祥混沌、大鼓米线、无名缘米粉、蛙来哒、阿甘锅盔等数十个餐饮头部品牌。   接下来，加盟家还将继续整合业内资源，聚合行业专家，打造精品课程，原创前沿资讯，持续提供市场的深刻洞察、品类动态分析、开店指引等，让投资者在丰富自身专业储备的同时，更好地进行经营管理。   “我们是打算为1.2亿创业者打造一个最信赖的加盟严选生态。”加盟家表示，未来品牌入驻的数量将进一步增多。,铅笔道,轮
医美咨询服务平台美呗完成数千万B+轮融资，加速进军海外市场,2019-03-07 08:48:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341666.shtml,3月7日上午，医美咨询服务平台美呗宣布完成数千万B+轮融资，投资方为四川省电子商务产业股权投资基金、四川省健康养老产业股权投资基金。美呗创始人兼CEO龚连胜透露，本轮融资将主要用于内容升级、平台强化、充实人才、拓展市场和品牌传播5大方面。   美呗创立于2011年6月，定位于通过旗下电商平台、咨询服务平台和美学设计顾问中心为用户提供医学美容解决方案。以PC网站、移动网站、移动APP的立体式通道，在线提供专业、正规的医学美容安全服务，主打眼、鼻、脂肪等项目。   近年来，随着观念开放和消费升级，以女性为主要消费群体的医美经济迅速崛起。据统计，2017年中国医美市场规模达到1760亿，并在过去三年保持着年复合增速40%的增长。   市场高速成长的背景下，传统医美获客成本高、依赖市场营销、供需双方信息不对称等痛点日益凸显，并催生出一大批互联网医美平台。目前，美呗的业务已经拓展至全国34个省市自治区，和3500多家医美机构10000多名执业医生达成合作，全平台日均访问用户超过30万，咨询服务超过3000万次。2018年，美呗全年交易额达到了8亿人民币，其中外科手术收入占绝大多数。   团队方面，美呗目前拥有超过600名员工，包括内容及平台团队近300人，咨询团队350+。   尽管市场总量已经很高，但2018年中国医美市场渗透率只有约2%，和市场发达国家10%左右的市场渗透率相比，还有5-6倍的发展空间。市场预测显示，2019年中国医美市场规模预计将超越2000亿。美呗创始人兼CEO龚连胜介绍，随着市场渗透率增加，中国医美消费群体逐渐呈现出“圈层化”效应，需求日趋多元化。,投中网,轮
跨境物流商纵腾集团完成7亿元B轮融资 凯辉基金、普洛斯领投,2019-03-06 18:01:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341647.shtml,凯辉基金今日宣布完成领投纵腾集团B轮7亿元人民币融资。纵腾是中国领先的跨境电商国际化物流商，本轮融资由普洛斯、凯辉基金领投，老股东钟鼎资本持续跟投。在过去连续的20个月内，纵腾集团已完成两轮融资，累计融资额超过10亿元人民币。   纵腾集团于2007年在福州成立，是跨境电商领域最早开办海外仓运营、运营规模一直领先的企业，2014年开始业务转型，开拓跨境电商物流业务，旗下拥有“谷仓”、“云途”等知名的服务品牌。目前主营业务集中在跨境电商海外仓、专线物流服务及相关增值服务。   经过近12年发展，纵腾集团已经建成覆盖美、欧、日、澳等国家与地区的跨境电商物流服务网络，拥有境外仓储及中转枢纽近50座，总面积超过40万平方米，境外员工近千名，日处理超过70万份订单，客户涵盖中国顶尖的跨境电商卖家和品牌商。   投资方之一凯辉基金合伙人王铮表示：“纵腾作为一直专注电商跨境出口物流服务的供应商，深耕行业多年，已经搭建了完备的海外物流和仓储体系，拥有自己独特的行业核心竞争力。而随着中国跨境电商市场，特别是B2C模式的高速发展，我们相信纵腾将通过继续完善自身的产品组合来满足客户日益丰富的市场需求，凯辉也将在合作对接、并购等方面帮助纵腾在欧美地区进一步拓展相关业务，见证纵腾实现从“China-Global”到“Global To Global”的跨越发展，成为全球跨境电商基础设施服务商的领导者。”   全面扩充服务能力   强化提升客户体验   纵腾集团CEO王钻在融资发布会上表示：“市场全球化的浪潮开启了跨境电商的全新时代，过去四年，纵腾集团怀着敢想敢做的信念，从零开始，时刻以“创业“精神要求自己，带着乐观的态度探索创新、用开放的心态构建服务体系。一步一个脚印，链接更多人才，资源，携手客户，共同探索、相互鼓励，打破市场格局，构建跨境电商产业服务的全新模式。我们将继续坚持“全球跨境电商基础设施服务商”的定位，致力于跨境电商的产业结构优化，提升中国贸易全球化的进阶效率，加速跨境电商全球化时代的到来！”   近些年，跨境电商行业保持迅猛发展势头，行业升级步伐加快，这就促使物流行业必须聚焦客户需求，紧盯行业变化趋势，加快提升服务能力，布局面向未来的服务网络和价值链，将创造的价值沉淀在服务体系和服务口碑上，最终打造强有力的服务品牌。纵腾集团一贯秉持“以客户体验为中心”，以“链接”与“开放”的态度大胆创新，通过“产品升级、系统升级、服务升级”打造完善的物流体系，延伸服务范围，为客户提供更高效的客户体验。   本轮融资后，纵腾集团将聚焦“升级、开放、跨越”三大战略部署。“升级”战略部署包括在“扩充服务基础设施”、“完善延伸服务链条”、“提升强化运营效率”三大方面加大投入力度，以“全球人才体系建设”与“IT能力建设”为基础，持续推进国内网点建设，提高包裹分拣能力，提高境外清关能力，充实干线运能，大力开展包机业务；深耕欧美市场，增开国家专线、建设大件配送体系、推进仓库自动化建设等重大项目。   同时坚持“开放”战略，纵腾集团将自身运能向行业释放，与相关方开展合作，进行业务价值链嫁接；与有关各方合作，开展“供应链金融”等增值业务，丰富完善纵腾服务体系，提升客户体验，打造纵腾服务平台。   2019年，纵腾集团将继续以“助力客户价值、服务行业升级”为己任，推进“升级、开放、跨越”三大战略部署，以“资本+科技”双轮驱动提升规模优势，加快构建令客户满意的全球跨境电商物流基础设施服务体系，打造具有国际影响力的国际物流品牌。   未来三年，纵腾集团计划拓展其他始发国的物流服务网络，为中国卖家境外采购和境外当地卖家优化跨境物流体验，提供中国版的国际电商物流解决方案，帮助他们将当地商品销往全球。实现纵腾物流体系从“China-Global”到“Global To Global”的跨越发展。,投中网,B轮
够货获超亿元A轮融资，由BAI与龙湖资本联合领投,2019-03-06 09:36:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341632.shtml,女性精品电商“够货”今日宣布已完成A轮融资，由BAI (贝塔斯曼亚洲投资基金）与龙湖资本联合领投，老股东跟投。   公开信息显示，2018年年中，够货曾获得由启明创投领投，嘉程资本和启承资本跟投的大额天使轮投资。至此，该公司半年内融资总额超过一亿元人民币。   资料显示，“够货”平台成立于2018年年中，并将于2019年3月8日正式上线小程序，品类主打美妆、家居、食品等。其按照F2C（Factory to Customer）的零售模式通过精选品类的方式将商品推荐给细分人群。   够货创始人兼CEO郑如晶表示，够货坚持始终以产品为导向，用户需求为核心，打造优质产品回馈用户。通过有调性、高性价比的商品结构，对线上小程序、App以及线下精品店铺的配合扩张，横向纵向为用户带去消费得起的品质生活。   关于此次投资，BAI创始及管理合伙人龙宇说，“我们判断，未来消费者将逐步形成追求简约、品质的消费习惯。BAI看好够货团队在供应商端的多年积累，充分利用中国产业转型中引发的产能过剩问题，以较高的议价和较低的成本完成优质产品的生产。同时，够货团队在了解用户的产品需求上，有深刻洞见，能够利用自身创新以及与供应商合作研发，形成产品风格差异化和快速迭代的优势。”,猎云网,A轮
华志微创完成数千万元A轮融资,2019-03-06 09:00:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341623.shtml,微创手术机器人生产商华志微创宣布完成数千万元A轮融资，本轮融资由同晟资本领投、和盟创投跟投。   华志微创是中国较早从事神经外科手术机器人研发的企业，具有19年的技术积淀，旗下核心产品神经外科导航定位手术机器人“CAS-R-2 型无框架脑立体定向手术系统”是中国最早具有完全自主知识产权的医疗机器人，已经4次通过CFDA注册，并纳入医保报销范畴。同时，CAS-R-2手术机器人也是目前中国临床案例最多的微创手术机器人，至今已有近10万例手术案例，文献病例逾万例，无任何不良事件报告。   目前CAS-R-2手术机器人已经可以辅助医生完成脑出血、脑脓肿、脑活检、颅内异物、颅内肿瘤内放疗、化疗囊植入、脑内核团毁损、颅内电极植入（DBS/SEEG）、辅助显微镜手术（定位）和辅助脑室镜手术（定位和把持）等多种神经外科疾病的治疗。华志CAS-R-2手术机器人的临床应用范围较之全球著名的神经外科手术机器人ROSA更广，不仅支持ROSA适用的SEEG、DBS等大型的复杂手术，同时也能够支持基层医院最为常见的脑溢血、活检等常规手术。临床中CAS-R-2实际精度可以实现0.8毫米以内，对比ROSA 2毫米的精度更上一个台阶，但是售价上CAS-R-2仅为ROSA的30%。   正因其更高的精度、经过10万余例临床病例验证的安全性、更广的临床应用范围，目前CAS-R-2受到包括华山医院、宣武医院、中国人民解放军陆军总医院、天坛普华医院、郑大一附院等近百家国内著名医院的装机和使用，也是国内目前唯一装机量逾百台、唯一实现规模化生产、销售和临床使用的神经外科手术机器人。   华志微创联合创始人张卫纲表示：“华志在微创手术机器人领域已经拥有19年的研发经验，我们拥有丰富的技术储备和产品线储备，目前已经研发针对脑出血等急救需求的便携式机器人、主动臂自由型神外手术机器人及各术式配套耗材及解决方案，并且将我们的技术能力向其他应用领域复制，目前华志自主研发的腹腔超声介入手术机器人已经处于研发后期阶段，这也是目前国内首个在腹腔超声介入领域自主知识产权的手术机器人。公司近两年销售快速增长，预计2019年可以实现量产500台，并且目标在5年内成为微创精准医疗器械领域的国际领军企业。”,猎云网,A轮
网络安全创企RackTop获1500万美元A轮融资,2019-03-06 08:58:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341621.shtml,随着企业越来越关注网络安全，并在保护网络安全方面进行投资。但是保护数据中心不是最合理的解决方案吗？总部位于马里兰州的企业RackTop Systems正在用其数据中心解决方案押注这一想法，近日宣布获1500万美元A轮融资。   这家企业创立至今只有9年，此次融资由Razor’s Edge Ventures和Grotech Ventures领投，Maryland Venture Fund、Blu Ventures和Gula Tech Adventures参投。RackTop Systems联合创始人兼CEO Eric Bednash表示，此前公司已融资150万美元。   RackTop的竞品包括NetApp和戴尔的Isilon。RackTop销售网络附加存储器（NAS）BrickStor。企业表示将会用这笔新资金扩大产品供应和销售。RackTop的客户遍布多个领域，包括公共部门、媒体、广告和娱乐以及金融服务。RackTop方面表示，它管理着超过5000万兆字节的数据。   近年来，随着安全漏洞的增多，许多公司大举投资，扩大了对员工的合规要求，并在网络周围增加了一层保护措施。但Bednash表示，这些努力对于企业来说费时费力且复杂。   “我们的产品将数据存储与网络安全融合在一起，创建了一个独特的平台，在不增加复杂性或成本的情况下解决这些固有的挑战。”   去年，RackTop和Seagate合作，推出针对政府组织的产品。Bednash表示目前合作进展顺利。   “合作带动了与其他大型系统集成商的多次销售和合作，以解决国防工业基地内的网络威胁。”,猎云网,A轮
餐饮供应链移动电商平台首米网完成新一轮融资,2019-03-06 08:44:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341610.shtml,餐饮供应链移动电商平台“首米网”完成新一轮融资，资方为兴证资本，具体金额暂未透露。   “首米网”所属公司为“福建谷米网络科技有限公司”。据企查查信息显示，2019年3月4日，该公司发生工商信息变更，新增股东平潭雏鹰创业投资合伙企业（有限合伙）。经铅笔道查证，该新增股东为兴证资本投资实体。此外，公司注册资本由100万元人民币变更为103.4483万元人民币。   公开资料显示，首米网成立于2016年10月，是一家专注于餐饮供应、社区末端网点建设和最后一公里配送业务的电商平台。该公司致力于为中小餐厅提供从采购到配送的一站式服务平台，提高餐饮采购效率，节约客户采购成本。   在即时末端配送领域，公司以S2B2C的电子商务模式结合自建仓储配送体系，为中小餐厅提供采购、运营、人力等多方位经营服务支持，解决商家“赚钱、省钱、用人”等需求。,铅笔道,轮
法大大完成3.98亿元C轮融资 老虎基金、腾讯联合领投,2019-03-06 08:38:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341608.shtml,3月6日消息，第三方电子签名/电子合同平台“法大大”宣布完成3.98亿元C轮融资，此轮融资由老虎环球基金和腾讯联合领投，锐盛投资、元璟资本跟投。本轮融资将主要用于快速提升市场渗透率，持续推动前沿技术的研发与应用，引进更多的优秀人才等方面。   据了解，法大大是一家为互联网金融、O2O电子商务企业及个人提供在线电子合同缔约、证据托管的开放式SaaS服务平台，用户可通过法大大平台高效签署电子合同并实现证据文件托管。目前，法大大已经服务近2000家大中型付费企业客户，为1.3亿用户签署了超过12亿份电子合同。   成立至今，法大大已完成多轮融资。2015年2月，法大大获得复励投资等投资的400万人民币天使轮融资；2015年9月7日，法大大宣布获得信天创投领投的1500万人民币A轮融资；2016年5月，获得和盟创投领投的A+轮融资；2016年12月，获得伯藜创投领投的6000万人民币B轮融资；2018年6月，获得元璟资本领投的亿元B+轮融资。   对于本次融资，法大大创始人兼CEO黄翔表示：“电子签名需求已经开始在各个行业呈爆发式增长，在中央强调供给侧改革及产业互联网深入发展的大趋势下，我们能明显感受到企业在降本增效上的需求愈加迫切。法大大提供的产品和服务，可以极大满足企业数字化、智能化升级过程中，在合同文件电子化及管理上对效率、合规、风控的多重要求。稳定易用的产品和优质完善的服务，是我们赢得客户持久信任的核心竞争力。”   老虎环球基金合伙人雷环中表示：“我们非常看好法大大在电子签名这一垂直细分领域多年深耕取得的成绩，法大大的产品和服务创新能力、生态布局、头部客户聚集度以及团队对To B企业服务的深刻理解，一直在行业内保持领先。我们相信随着产业互联网的深入发展，电子合同将成为各行各业的基础契约保障，电子合同的网络效应一定会被加速放大，期待法大大输出更多行业标杆服务案例，持续引领行业。”锐盛投资董事总经理隋炜对此也深表认可：“电子签名/电子合同取代传统纸质合同已是大势所趋，市场潜力不可估量。锐盛投资非常看好这一赛道，也很荣幸能投资该领域的龙头企业。我们期待法大大团队持续推进电子签名市场的渗透，引领各行业的数字化、智能化升级。”   元璟资本合伙人陈洪亮认为，电子签名赛道印证了企业服务领域蓬勃发展的大趋势：“To B服务已进入充满机会的大航海时代。”他表示，目前移动互联网对产业的渗透开始从C端转向B端，To C企业从“抢阵地”“抢流量”的比拼，过渡到效率竞争的新阶段，比拼深度运营和深度服务，带动了企业服务需求增长。同时，从市场培育来看，起步于互联网的中国创业新贵们，对于付费使用软件和服务更有意愿，这也为健康的企业服务市场打下基础：“从成立之初，元璟资本就看好并坚持布局企业服务赛道，作为商务链条的关键一环，电子签名已经成为企业服务赛道快速增长的代表领域，我们非常看好法大大，也将在企业服务大赛道上持续深耕。”,投中网,C轮
SPAX完成400万美元Pre-A轮融资，由阿米巴创投领投,2019-03-05 11:09:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341572.shtml,猎云网今日获悉，健身器材智能系统研发商SPAX（韵律舞动）宣布完成400万美元Pre-A轮融资，由阿米巴创投领投，黑桃资本跟投，老股东KPCB和远瞻资本继续跟投。   2018年2月，SPAX完成数百万美元Pre-A轮融资，由KPCB凯鹏华盈中国领投，远瞻资本跟投。   启信宝查询显示，杭州韵律舞动科技有限公司正式成立于2017年11月，法定代表人为穆裔坤，注册资本金为100万元。SPAX创始人兼CEO穆裔坤，西安交通大学本科毕业，原腾讯手机QQ浏览器、开放平台产品经理，好未来作文网总经理、产品委员会委员。SPAX高级教练毛毛，第一届电视街舞大赛冠军，BODYJAM认证教练。   企业微信截图_3ba2413d-e5e9-46ae-a89f-b55537761f5c1-768x587.png   SPAX是一家智能健身系统研发商，致力于健身器的智能化和内容升级，核心产品“SPAX”提供了基于屏幕的底层OS、互动内容和传感设备，使用户可以监督其运动情况，并且对速度、步数、步频、心率、卡路里、距离等数据进行多维度的运动数据分析。   截止目前，SPAX已经与头部的十几家跑步机品牌达成合作，产品去年 10 月正式上线，目前已经有超过 5 万台硬件设备接入。,猎云网,Pre-A轮
Proud Kids获千万级Pre-A轮融资,2019-03-05 09:34:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341564.shtml,近日，在线少儿英语Proud Kids宣布获得由源星资本领投、BV百度风投和正念资本跟投的数千万元人民币Pre-A轮融资。   据介绍，Proud Kids主打固定中外教结合的一对四直播小班课，服务二到四线城市4-12岁儿童。Proud Kids的一对四小班课，由固定的中教和外教老师在固定的时间上课，用以提高孩子对课堂的熟悉度，便于学生养成固定学习习惯。Proud Kids创始人Chris Leeson表示，现在小班课玩家和资本市场普遍认为在线一对一和小班课已是红海，是因为大家都在做同样的事情——课标、外教、营销等严重同质化。不同于前两年，资本对于早期投资非常慎重，教育投资市场已回归理性。对于大多数规避投资风险的资本而言，烧钱、跑马圈地的创业方式已经不看好。,亿欧网,Pre-A轮
睦星科技Kolmostar完成1000万美元A轮融资 ABI元实资本领投,2019-03-05 09:31:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341561.shtml,定位算法解决方案研发商“睦星科技Kolmostar”近日宣布完成1000万美元的A轮融资，由ABI元实资本领投，峰瑞资本、钟鼎资本、Star VC和清控国创跟投。本轮融资将主要用于扩大中美研发团队、推出满足不同应用需求的GNSS定位解决方案。   Kolmostar成立于2016年，在北京和硅谷设有研发中心，曾获得峰瑞资本的天使轮融资、峰瑞资本和钟鼎资本的Pre-A轮融资。该公司的主要业务是基于GNSS信号处理系统，以芯片+软件+云服务的方式，提供低成本、低耗电（毫瓦级别）、高精度（厘米级别）的室内外定位解决方案，主要应用于物联网、移动可穿戴设备、智能手机、自动驾驶等领域。   谈及对市场规模的看法，该公司联合创始人童瑫表示，未来所有的移动物体都会携带一个位置传感器。如果看存量市场，几乎所有的消费类电子设备里都已经有GPS，如果没有，主要是因为GPS太耗电。而对于增量市场，随着5G和物联网时代的来临，设备之间的位置要共享，也要求高精度和低功耗的GPS。   童瑫还表示，他们的低功耗产品已经开始批量出货，适用于自动驾驶的高精度GNSS定位解决方案也会在今年推出。   本轮领投方ABI元实资本创始合伙人张海飞认为，随着可穿戴设备、物联网和无人驾驶的普及，低功耗、高精度、低成本的定位服务正在由专业领域转向大众市场，需求将在未来几年内迎来爆发式增长。,铅笔道,A轮
Kolmostar获1000万美元融资，元实资本领投,2019-03-05 09:20:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341554.shtml,从移动互联网到物联网，越来越精细化的位置信息价值正在被放大。近日，专注于研发低功耗和高精度的GNSS(GPS，北斗等) 定位算法解决方案企业Kolmostar（睦星科技） 获1000万美元A轮融资，由ABI元实资本领投，峰瑞资本、钟鼎资本、Star VC、清控国创跟投。   Kolmostar联合创始人童瑫表示，目前Kolmostar 基于团队在LIGO(The Laser Interferometer Gravitational-Wave Observatory)引力波探测项目中受到的启发，以芯片+软件+云服务的方式，提供革命性的定位解决方案，主要应用于物联网、移动可穿戴设备、智能手机、自动驾驶等领域。目前，Kolmostar已实现：   · 针对电池驱动的移动设备，在定位精度不变的情况下，实现传统GPS百分之一的功耗。目前，Kolmostar的低功耗产品已经开始批量出货。   · 针对泛机器人(比如自动驾驶、移动可穿戴设备等)应用，实现复杂城市环境下10cm高精度定位。其适用于自动驾驶领域的高精度GNSS定位解决方案也将在今年推出。   本轮领投方ABI元实资本创始合伙人张海飞认为，伴随着可穿戴设备、物联网和无人驾驶的普及，低功耗、高精度、低成本的定位服务正在由专业领域转向大众市场，需求将在未来几年内迎来爆发式增长。   “Kolmostar做的事情是智能时代的底层创新和基础服务，打个比方就是，大玩家挖金矿而Kolmostar专注做更好的挖矿设备，Kolmostar团队可以说是这个行业的最高配，研究相对论的人来做定位算法，给行业带来了全新的思路，元实能够理解并且支持这些真正的价值创造者，坚持价值引领，一起为底层技术创新贡献力量。我们相信不追风口坚持长期做创造价值的事情终究会天道酬实，踏实的实，元实的实。”张海飞表示。   高精度成定位“硬核标准”    Kolmostar以数据+计算实现厘米级精度    伴随着当下备受关注的NB-IoT、LoRaWAN、5G等技术革新，在物理世界采集数据从而实现向数字世界转型，其中位置信息无疑是最为关键的要素之一。未来，物联网数百亿、甚至千亿的终端节点连接下，更高精度的定位已成为“硬核标准”。   “GNSS(全球导航卫星系统Global Navigation Satellite System，包含GPS等)定位，简单来看，是通过测量电磁波飞行的时间、计算距离，进而确定位置。在开阔的周围环境下，普通GPS目前可实现3到10米的定位，高精度RTK GPS可以实现亚米、厘米级别的定位；但城市中高密度的建筑群会阻挡和反射信号， 产生多路径等干扰，目前，在复杂的城市环境中，即便价格高达数千美元的高精度RTK GPS定位精度也经常退化到几米甚至几十米。”   据童瑫介绍，Kolmostar基于团队在LIGO引力波探测器信号处理项目中的启发，利用高维度统计理论消除高楼、树木对GNSS信号带来的干扰，提供城市环境下稳定可靠的高精度定位能力。   低功耗趋势不可逆    Kolmostar的领先研发保证“永远在线”    在日常生活中，很多人都有这样的感受，手机、智能手表一旦打开GPS，耗电量迅速提升。而物联网时代对终端的要求则是“位置信息永远在线”，传感器需功耗更低，以保证终端长时间续航。   童瑫表示，基于团队在信息论 (information theory)和信号处理方面的强大研究实力，Kolmostar可以在保证同样定位精度的情况下，仅采集最短时间的卫星信号，实现定位。其定位所需卫星信号时间长度仅为传统GPS的一百分之一，在GPS传感器的功耗方面实现了数量级的突破。   “传统的GPS模组使用中耗电过大，已经成为移动设备中最消耗电池能量的传感器。比如跑步时，运动手表中绝大部分电能被GPS消耗，用来定位、测量配速。为了延长移动设备续航时间，GPS往往不能长时间开启，极大地限制了其所产生的数据的颗粒度，影响其商业价值。”童瑫认为，当下无论是智能硬件、还是智慧城市、物流等领域，进一步降低设备功耗是产业数字化、智能化升级必须克服的难题，也是不可逆转的趋势。   在提供高精度和低能耗定位软、硬件方案的基础上，Kolmostar也提供相应的云端服务，进一步降低功耗、提升定位精度，打造业务闭环。   目前，Kolmostar在中国北京和美国硅谷均设有研发中心。团队方面，联合创始人童瑫曾获哈佛大学电气工程与计算机科学博士学位，参与设计Harvard Robo-bee的超低功耗计算系统。创办Kolmostar之前，曾作为Lion Semiconductor Inc.创始成员，参与设计了业界首个单芯片完全集成的电源管理单元（fully integrated power management unit）；联合创始人Vincent Hua是斯坦福大学电子工程博士，参与负责设计了LIGO引力波探测器的信号处理系统和减震系统， 在硅谷工作十余年间，曾在Google和Apple等科技公司任研发科学家和系统架构师。   据悉，Kolmostar本轮融资将主要用于团队建设和产品落地，包括在中美扩大研发团队、推出满足不同行业、应用需求的GNSS定位解决方案。,投中网,未透露
企业信息安全服务提供商默安科技完成新一轮融资,2019-03-05 09:07:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341551.shtml,企业安全防御体系解决方案提供商“默安科技”近日完成新一轮融资，资方为前海母基金与东方富海，具体金额暂未透露。此前在2017年2月，默安科技还获得了由元璟资本领投，真格基金与盈动资本跟投的3000万元Pre-A轮融资。   默安科技隶属于杭州默安科技有限公司，据企查查信息显示，2019年3月1日，杭州默安科技有限公司的注册资本发生变更，同时该公司新增三名股东，分别为前海股权投资基金(有限合伙)、深圳富海创新创业投资基金企业(有限合伙)以及珠海富海华金创业投资基金(有限合伙)，经铅笔道查证，这三家公司为前海母基金与东方富海的投资实体。   公开资料显示，默安科技由原阿里安全部总监聂万泉、资深安全专家云舒和高级安全专家汪利辉于2016年初联合创立。   离开阿里创业，在聂万泉看来，是因为随着企业所有业务逐步上云，传统的安全设备因为计算能力受限，已经不适合应对无限计算能力的云模式攻击。所以时代来临，会促成新的安全体系会落成。聂万泉表示：“这是一次构建企业新安全体系的绝佳机会。”   作为第三方云计算安全服务商，默安科技发布了云平台安全大脑，能够全面观测整个云平台体系，实时量化安全威胁，评估并优选防御方案，强化企业的体系化防御能力，从而为企业提供合规的、弹性的、智能的、一体的云平台安全解决方案。   默安科技致力于成为企业全流程“研发安全”的赋能者，将安全的能力赋予研发过程中的每个角色，建立从开发到运营的安全测试管理流程，保证安全贯穿于软件开发全生命周期的每个环节，解决上线前的代码安全问题。   目前，默安科技已服务于运营商、金融、政务、能源、互联网等多个领域的世界五百强企业，打造从云下到云上的一致性安全体验，以及从研发到运营的全方位安全保障。,铅笔道,轮
机械物联监控管理云平台华筑科技获红杉资本新一轮投资,2019-03-05 09:05:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341549.shtml,机械物联监控管理云平台“华筑科技”完成新一轮融资，资方为红杉资本中国，具体金额暂未透露。此前在2017年8月，华筑科技曾获得英诺天使基金A轮投资以及广联达天使轮投资。   华筑科技所属公司为陕西华筑科技有限公司。据企查查信息显示，2019年3月3日，该公司大股东发生变更，由王平变更为宁波红杉华盛股权投资合伙企业（有限合伙）。   2019年3月1日，公司发生工商信息变更，新增股东西安众行汇智信息科技合伙企业（有限合伙）、宁波红杉华盛股权投资合伙企业（有限合伙）。经铅笔道查证，后者为红杉资本中国投资实体。此外，公司注册资本从225.3521万元人民币变更为340.3943万元人民币。   公开资料显示，华筑科技成立于2015年9月，是一家专注建筑施工领域的创业型软件公司。公司主要通过解决项目现场管理问题来提升建筑施工单位整体的信息化管理水平，打造SaaS+PaaS融合的项目管理平台。   据悉，华筑科技是建筑行业首家采用 “微服务” 技术架构+Doceker容器技术+ DevOps(研发+运维协作)相互结合底层技术架构的企业。   目前华筑科技与中建、中交、省市建工等40余家公司达成战略合作，已在北京、上海、南宁、深圳、南京、武汉、成都等10个城市设立分公司，在长沙等10余个城市建立售后服务联盟体系。,铅笔道,轮
迅驰车业获近亿元新一轮融资，佐誉资本领投,2019-03-04 16:22:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/341520.shtml,3月4日消息，迅驰车业江苏有限公司（以下简称“迅驰车业”）近日获得近亿元新一轮融资。本轮融资由专业化汽车产业基金佐誉资本领投，捷煦资本跟投。本轮融资将用于新产品研发生产，以及进一步优化客户结构。（此前，迅驰车业已获得上市公司瑞丰光电的亿元投资。）   迅驰车业是国内乘用车车灯企业。主要生产、研发和经营汽车LED灯具及汽车电子照明系统。产品包括汽车前照灯、日间行车灯、尾灯及其他小型灯饰配件。现阶段主要客户包括上汽集团、吉利汽车、东风汽车等，迅驰车业是东风汽车公司的战略供应商。   中国汽车行业进入微增长时代，但行业格局正在发生较大变化，主要体现在龙头公司集中度在快速提升且消费升级趋势十分明显。车灯是提升消费者认知价值的重要部件，汽车产品的智能化发展带来车灯的科技含量及单车价值量的持续稳步提升。相较于提升品牌认知度、汽车品质性能等，汽车智能化配置提升对于提升顾客的考虑度以及用户体验显得更加有效。   公司创始人张荣平为公司制定了到2022年实现22亿销售额的战略目标。他认为国内车灯市场未来五年将会继续保持远高于整车行业的增速，另外，受益于与国内主流一线车企的深度战略合作关系以及高效的市场响应速度，迅驰有信心达成该目标。除华域视觉以及星宇股份外，预计中国车灯行业未来还将涌现一到两家具备全球竞争力的车灯企业。,投中网,轮
